MFCC_mean_1,MFCC_mean_2,MFCC_mean_3,MFCC_mean_4,MFCC_mean_5,MFCC_mean_6,MFCC_mean_7,MFCC_mean_8,MFCC_mean_9,MFCC_mean_10,MFCC_mean_11,MFCC_mean_12,MFCC_mean_13,MFCC_mean_14,MFCC_mean_15,MFCC_mean_16,MFCC_mean_17,MFCC_mean_18,MFCC_mean_19,MFCC_mean_20,MFCC_mean_21,MFCC_mean_22,MFCC_mean_23,MFCC_mean_24,MFCC_mean_25,MFCC_mean_26,MFCC_mean_27,MFCC_mean_28,MFCC_mean_29,MFCC_mean_30,MFCC_std_1,MFCC_std_2,MFCC_std_3,MFCC_std_4,MFCC_std_5,MFCC_std_6,MFCC_std_7,MFCC_std_8,MFCC_std_9,MFCC_std_10,MFCC_std_11,MFCC_std_12,MFCC_std_13,MFCC_std_14,MFCC_std_15,MFCC_std_16,MFCC_std_17,MFCC_std_18,MFCC_std_19,MFCC_std_20,MFCC_std_21,MFCC_std_22,MFCC_std_23,MFCC_std_24,MFCC_std_25,MFCC_std_26,MFCC_std_27,MFCC_std_28,MFCC_std_29,MFCC_std_30,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,Chroma_STFT,label
-486.27863,130.52031,-40.570194,-47.318256,-30.615519,-54.387844,-26.760218,25.438103,6.8802905,-19.43479,-1.3298323,4.8144073,-10.112177,-8.12329,7.554899,7.930088,4.1629395,5.12991,1.5749798,-11.79653,-13.563457,-1.1057645,3.4671812,-5.0924735,-6.8687296,-1.1245383,-2.842791,-5.822376,2.2646205,9.354242,103.33705,79.13826,82.19002,37.754627,35.478146,28.94212,27.485395,23.991636,21.269117,12.776265,15.509688,27.63574,17.263546,18.767511,16.77147,15.568857,18.752586,10.008513,9.485807,7.575003,9.026214,6.8178873,4.5809364,7.362183,7.1910725,7.8216486,8.950627,10.069384,12.979336,12.8898,1062.621042032522,822.5499474026454,1625.976563,0.095001221,0.03305576,0.30660865,3
-577.8352,93.13178,-23.364555,-6.8858023,-13.975115,-38.900856,-43.279366,-27.645798,3.1419601,-1.8968734,-24.757538,-9.968064,7.315463,3.3402047,-5.8381805,2.3493903,24.053272,21.323189,5.755803,-0.040127516,-3.9767265,-2.2985058,-1.8222042,-4.1916647,-2.1856515,-4.7156425,-2.9065075,0.44998354,-6.529176,-9.789301,111.834785,76.7691,35.608707,41.821114,16.356169,22.51497,26.939344,16.16561,11.49486,9.406823,15.656972,11.261408,13.6236105,11.029944,7.883045,17.54298,15.047144,10.321908,10.647262,7.083162,12.032564,7.326979,5.5400553,6.1879754,4.492716,4.576729,5.5924287,5.1779604,6.191404,7.8772182,1066.1634568376194,938.6612281,1776.367188,0.064559937,0.009458983,0.23200129,3
-619.5597,29.65241,-23.775341,14.014776,11.358308,-8.738828,-0.18911219,-1.6486311,-1.4475107,0.37788296,-6.6805425,-6.5870285,-5.7524576,-3.5622053,-3.1583774,-2.347283,0.6232866,-0.86002344,-1.9879808,-1.0646843,-3.3915915,-1.5756998,2.231625,-0.32492006,1.5939827,2.44045,0.9052346,2.8595028,0.83300245,0.93372154,122.54831,58.4234,66.59964,53.19609,43.086136,24.19138,17.043566,20.905872,15.55978,20.419855,15.462073,10.278666,8.473265,8.549593,7.40604,5.705245,9.922639,4.8255687,8.435692,4.8667264,6.2776976,3.7595067,6.8723054,6.297395,6.1905265,4.665255,5.3539977,4.321232,5.2524548,2.889631,1012.7095531890438,1024.225843654262,1693.359375,0.060333252,0.011749163,0.49378672,3
-400.44452,46.26326,-76.64513,67.15701,-8.008011,-24.651157,38.378582,-25.798504,-12.965353,-9.647808,5.4077907,35.837135,-2.8748317,17.162334,10.5425005,-35.611427,-0.15040249,-2.8358464,-7.46185,7.1870117,-13.94011,3.4359605,12.278869,-2.0290034,10.018398,-0.8404758,1.0166221,6.9935937,-10.521812,-1.4829264,47.127296,28.108837,36.26704,13.541587,24.09523,24.022419,25.83836,12.463279,28.648369,18.199753,22.49003,20.673307,9.107774,25.63039,18.791224,10.429303,13.813956,18.569948,15.294406,20.23046,24.906422,21.469187,13.874066,12.013136,13.471853,13.418263,25.190346,16.520082,14.42777,20.717266,2521.4130071246905,921.2389262416553,3394.775391,0.3018341064453125,0.034897834,0.20885634,4
-590.42914,17.108227,-65.21425,-1.4468137,-7.6380663,-8.74759,7.698696,-7.1987123,4.6218224,-4.667855,-8.846564,15.649803,1.6493249,-1.746314,5.3145523,-5.8962755,1.0688367,-2.0083787,-7.833543,7.1797037,5.6972857,-1.0239112,4.1258707,6.0144773,3.213273,-2.9044914,3.4951668,8.961166,-3.230935,-3.0044909,170.19238,22.212065,66.92187,27.877571,20.694595,14.861915,9.416423,32.075367,8.701647,17.529324,20.469501,21.673971,18.196354,25.063417,28.248888,18.257856,19.573748,14.076426,15.873321,13.642797,18.76108,20.632158,12.479988,10.932102,15.340324,21.060558,18.47007,15.390629,16.206566,10.3791065,1437.577226176751,778.4849435905634,2006.103516,0.140289307,0.018905915,0.42150632,3
-858.92737,30.08694,13.776258,26.55984,-8.471336,-4.8378053,-9.822594,-13.10741,7.530678,-3.4574175,-4.240006,0.41907883,-7.880583,-1.4936126,4.8858547,0.6216301,1.5336655,4.37339,3.2746634,-0.1479177,0.87864125,4.6637373,1.4370968,2.6629515,3.641146,3.897788,3.5839372,5.0197124,5.1312733,4.0471454,116.181496,54.73483,29.750673,39.3014,30.991035,30.815023,16.472372,24.207508,17.842299,12.264527,16.539587,15.394595,16.641365,12.139405,8.786,10.195853,7.379708,7.5259166,4.780145,5.6275554,9.396972,5.697351,4.8598175,3.6386883,7.251733,3.439394,4.1974726,5.950693,5.513445,5.764947,2532.1657772764106,2033.9590473154765,4812.988281,0.087173462,0.000505376,0.42949954,4
-410.69855,124.44977,-50.01375,19.43159,-2.992183,-24.862488,-13.309387,-42.470444,-7.9146037,4.891091,-26.303656,-5.0253563,-3.0645964,-15.322231,-0.45385337,4.9524856,-0.5442513,-5.759408,-4.697699,-1.0216478,-2.0985684,1.7015576,-1.1624357,-4.942068,-0.23818922,-3.956761,-1.9199486,1.5376204,0.5102893,3.3270948,120.54035,59.30844,71.57482,44.130295,14.604276,21.936216,25.26193,13.169409,15.979951,14.657266,22.964474,10.292698,14.765043,17.628613,19.891932,19.194221,19.574152,17.931076,18.354239,17.30057,17.718136,13.083709,12.984329,16.185236,16.00306,11.045654,16.270313,16.993814,16.16914,13.577633,1399.4922792482653,838.1618375708467,2087.402344,0.163208008,0.031726472,0.24959116,3
-767.55084,88.50035,-0.49961233,22.594479,22.368603,5.647901,-5.784752,-20.414574,-4.398562,2.0092814,-14.565412,-11.624804,-9.008265,-15.054871,-2.2741036,3.234779,-2.6382637,-0.29789567,-0.45250905,-1.137955,1.4288437,-1.6308355,-0.71589553,4.3708544,-1.251489,-4.3887444,0.6020906,0.87876195,-1.2100273,0.79070675,139.53583,45.294773,53.50048,34.55211,30.50291,33.24554,28.117756,41.619385,22.896524,27.050865,15.750874,12.58684,9.871638,9.934252,9.811695,11.126895,10.675091,13.68503,10.27,8.145449,8.136454,8.942211,5.530766,8.514763,4.1424556,3.8143198,6.4112988,5.341695,6.1456795,7.4998145,1523.0139226636384,1727.2044775032984,3435.058594,0.083450317,0.000955398,0.35478887,2
-767.26306,77.25255,15.881763,-13.822626,-17.446417,0.115514755,6.7544413,-6.3257246,-19.541506,-14.703136,-2.7614195,3.453933,-2.20854,-7.880369,-7.963261,-1.5890133,5.8109975,8.824752,8.997345,8.488701,4.3232393,0.43080488,-0.17326045,-1.51689,1.910767,2.386135,-0.22929412,0.7813679,-1.4216918,-1.6186073,101.83734,62.65783,33.514805,42.40292,35.629948,31.800348,22.72824,11.683897,20.874651,14.737729,16.872814,15.287363,9.671932,11.138393,10.871259,10.954228,10.497673,10.853115,16.304935,14.7909155,8.319506,5.393319,6.977751,7.5965495,4.845363,4.5269904,5.791877,8.409554,6.6505613,6.1637793,1096.1958146976667,1325.6736201354877,2102.294922,0.050949097,0.002891545,0.27239144,3
-437.04028,29.449322,-89.269516,-5.0494576,-14.9288645,-19.998867,17.070175,-19.999733,-9.383531,14.578,-8.302238,-2.0293648,0.41746616,-1.156121,14.666388,12.560667,4.5515666,-2.2308698,-7.2642884,0.10498905,2.8626378,-1.8178527,-8.426208,-4.443731,4.6969657,-2.2719195,-6.095615,5.167297,9.90875,4.495219,186.68912,27.338728,84.56668,27.033697,27.70535,24.831451,16.447397,22.454779,11.237635,14.019407,14.237559,8.190183,8.417931,15.391935,18.494108,13.87679,17.727179,17.076738,13.481619,10.2581625,7.1570535,7.7692904,11.0896,8.369529,7.768308,6.978191,11.453522,12.656554,15.383786,9.254487,1832.8569354797191,1267.057923188069,2946.289063,0.186462402,0.064389095,0.41969058,3
-578.32837,53.379837,-42.856274,1.2159328,-20.49198,-18.779497,5.277396,-4.988137,-2.5236912,-7.3093863,-5.426159,4.7473373,-8.155959,-3.0408516,-0.12234187,-3.4687896,13.892633,10.652227,2.3863237,1.8795484,-5.029447,-0.69741833,-3.1347659,-1.5496306,5.6706905,-3.2947216,-4.2632647,-0.005622268,0.6308714,4.330642,174.02226,47.802143,73.46353,12.622912,20.431719,23.255999,21.003689,11.631957,24.514444,9.699196,23.000347,17.9871,18.625664,11.789096,19.654078,28.806887,23.140163,17.087383,21.133425,21.100004,12.81405,12.453985,11.35283,14.064867,7.8455873,9.468404,8.205092,7.7405252,8.028768,12.688132,994.8176950862567,891.8834281267751,1654.785156,0.062850952,0.012592146,0.4253918,3
-586.442,85.93265,-37.989326,-4.3980565,-20.731655,-27.510748,-2.1407187,-7.1678905,-16.75223,-19.147564,-8.516842,12.9275055,9.838979,3.435661,-11.444673,-26.74119,-9.61923,2.967057,-2.2466888,-4.6583834,3.3169742,17.448406,10.702453,3.7409916,13.358455,8.946634,-1.4344524,1.6215271,0.6623296,-4.361226,116.34935,34.618435,53.356735,30.624456,20.442833,22.642256,25.660688,25.164883,14.439298,22.952234,20.382654,29.278841,20.324839,17.751665,20.59853,22.634457,14.548875,12.14064,16.16769,20.259472,11.744205,20.059937,11.698286,6.4011903,18.97441,9.21206,19.323677,13.435567,12.947935,13.459756,1320.0252038952074,1036.6860131741928,1895.263672,0.117767334,0.006825508,0.1827348,3
-646.3366,33.93833,-64.06969,1.8474592,-29.172092,-25.60154,3.750608,-38.574657,-25.214127,6.5308247,24.954475,51.738167,25.09641,-24.702423,-29.275509,-4.9812217,19.894966,-3.7790337,-28.320362,-2.253681,31.90886,22.555412,-10.1721115,5.8676033,17.547195,-26.717571,-4.7131357,26.886986,-20.78483,-7.4767046,78.94833,30.361002,18.003616,20.649038,18.030039,8.962141,12.564889,13.543654,15.633175,17.119686,12.084064,13.524391,20.705503,11.6931305,11.513694,9.417799,10.59544,11.939901,8.7604885,19.223276,7.360395,16.256956,10.696418,10.436693,20.419388,12.210616,19.74677,16.049852,15.447103,19.627468,2032.2997967017477,1116.6977330914879,2985.595703,0.25213623,0.005304643,0.18821894,4
-565.15454,60.147327,-55.76964,-18.681358,-26.694828,-18.136702,12.033503,-13.760859,-17.070095,-2.4461715,-11.319993,1.6251955,19.160809,10.265589,3.269616,2.9694653,-0.22350156,-2.0650215,-0.5564519,-7.1500278,-4.8765516,8.2908325,2.19002,-2.091842,6.194372,4.581459,-0.76329696,-1.8383164,0.6527881,1.5986904,149.72585,60.01141,52.773117,56.16802,58.948013,25.91531,18.831411,14.104629,17.783623,21.553337,29.18098,30.45156,21.749294,14.230215,17.863268,25.56028,12.650772,13.483271,6.9967213,15.487238,11.540134,17.096388,6.6940374,11.1247835,10.805268,10.578118,13.127494,8.439109,10.896672,4.9956675,1342.7617764886736,922.6938489405763,2037.353516,0.120513916,0.017741363,0.38723263,2
-432.2954,45.777187,-33.338726,-1.9147254,-6.9820166,-18.549133,8.956418,2.2742224,-9.395201,2.8487067,6.8483562,-2.5159369,-1.938277,-0.18573058,-7.9660573,-6.730815,-1.0940578,-6.4713445,-1.586166,2.2250254,-2.019528,-0.7854701,-3.0474825,-1.7393402,2.2585976,-1.1328855,0.8978938,0.3812896,-1.6649978,1.455545,156.93948,57.802895,59.692646,41.6002,34.07627,21.403599,26.249659,9.733721,15.452841,21.565186,14.880555,13.635134,15.04491,9.030565,7.3942404,7.8658266,6.133105,9.426287,8.004151,8.265525,5.2306223,3.6482737,6.024718,5.549861,4.1361217,4.772043,4.8690124,4.031671,4.4377747,5.4756823,1379.7402799152535,968.9637850653692,1760.986328,0.1345672607421875,0.07749382,0.27599838,3
-843.162,22.95279,-14.27827,26.693678,19.508556,11.358763,9.493994,-4.5960417,-2.7717006,-4.294104,-6.886937,0.9563467,-3.3066425,-1.476929,-0.013723671,-3.3330512,2.043751,1.6075449,0.53341347,1.367416,-0.8282925,2.2381425,1.9660147,1.2500688,3.318437,0.47088808,2.367326,3.4507873,1.9271085,3.321272,161.17458,27.413193,64.85073,33.35419,22.251192,12.666019,13.245212,13.846946,9.150976,11.2408905,13.884303,9.817679,8.841489,7.3280606,5.946649,9.636038,3.890591,4.194402,4.964894,4.0040455,7.336852,3.6068752,3.9203236,4.2059975,3.5525632,5.5192075,3.2670395,2.6429672,3.4541273,2.6446173,963.8825027,953.2238825,2087.402344,0.036132813,0.001774405,0.671607,4
-627.93036,112.134155,-10.666953,-10.217625,-33.769653,-51.312195,-6.857903,18.95356,0.9392337,-10.791601,-10.654911,-11.897442,-7.518241,-6.5600233,-12.794117,-4.3565655,-0.7667188,-7.9295225,-0.19089079,3.4958978,0.87799335,4.731427,0.8186436,-4.292207,1.3833194,-0.61245763,-3.002379,1.5039752,1.6663492,1.0910046,143.77724,67.289276,42.78843,39.689285,45.334736,39.350834,48.749546,19.60877,35.219013,20.448496,11.398513,15.078771,28.06524,8.874874,20.849283,16.802917,9.298578,12.891116,17.37281,13.01124,10.131594,10.071075,8.3342705,8.108425,4.777385,6.3513327,7.183332,6.1117463,7.085611,5.7149754,1266.4124071411406,1211.5265899687233,2436.767578,0.078125,0.006548452,0.36844707,4
-455.18976,22.653551,-19.027388,3.7982013,-16.518652,-12.164465,-13.667155,0.5326109,-8.682194,-2.2955334,-9.385174,-9.17402,-2.7433965,-10.178012,-0.149559,6.056252,7.12153,7.784498,9.675663,3.1673524,2.551156,1.2011985,-0.53751314,-2.7384217,-2.2403235,-2.7037513,-3.7577207,-2.318166,-2.9361875,0.43829587,81.24113,30.097801,51.47011,22.317137,25.063862,28.165077,21.755756,30.973797,16.358229,16.64576,17.925165,14.908754,15.979567,17.107958,15.937107,24.137125,18.356026,16.969324,16.010979,22.889153,20.5254,19.376163,13.846568,14.370156,12.300972,9.691828,10.7282505,11.927916,9.860684,13.24148,3755.1007651793857,3744.7364733686036,7306.650481,0.078139728,0.028207052,0.24189094,3
-425.33212,24.5295,-34.985348,0.21394242,-7.753673,-3.4039838,-10.617435,-0.3515942,-8.200863,-9.256463,-4.8801003,-2.5316794,2.707966,-4.1052313,-2.882687,4.5744457,-0.53670037,-1.2958293,6.098862,0.36566147,0.3444691,1.939145,1.4250146,2.0222857,2.19304,-2.876581,-2.9531336,-2.8691607,-2.88143,1.3377789,87.99219,33.534313,49.17435,21.167538,32.311436,27.237642,21.012714,30.25725,14.856798,17.022507,15.87102,16.055204,16.473295,14.507598,14.943645,16.959274,16.324366,15.349641,14.076004,17.225557,16.500277,15.9676075,13.304489,14.693318,13.666886,14.315473,12.286579,13.389102,12.299205,9.782152,3413.8541279658457,3253.926329511035,6165.540598716648,0.094361768,0.034721646,0.26263216,3
-425.63553,23.560665,-29.989773,0.5578183,-12.9220085,-6.944294,-13.753303,0.9386788,-8.752229,-7.2274013,-6.9260397,-2.59451,3.6596832,-5.496289,-0.8907565,6.314759,4.143488,2.7815773,6.0257435,-2.089663,-2.0146239,-2.2108054,-0.7509159,2.3168528,3.3335643,-0.8443827,-3.0208352,-3.6796503,-4.2701902,1.2121611,88.18801,34.76368,50.159122,23.81126,31.567282,32.217697,24.153027,32.02301,16.284683,17.416103,16.209017,16.701973,17.798273,17.112234,15.296762,20.29272,18.666193,16.211588,15.929199,16.428007,15.727691,13.925768,12.032282,14.410581,13.482281,13.6364355,12.048689,12.009344,11.286396,10.026877,3734.121448101139,3466.4987678043867,6818.081587151973,0.096287703,0.03506701,0.25217256,3
-429.5039,19.260223,-24.32194,2.388066,-17.070404,-9.001336,-11.363448,4.074826,-8.6175785,-5.0966706,-7.3744617,-5.479115,-0.26632994,-7.139763,0.544814,6.0319834,6.4229965,5.8434687,8.94613,0.24381875,-0.43722302,-0.8180011,-2.1800146,-1.5177765,-0.23419558,-2.0815716,-3.1388147,-3.1300871,-3.920563,1.2631819,94.315254,32.42187,52.69337,22.178322,27.585892,29.584549,23.864058,28.93239,16.934738,17.55528,17.104076,16.361717,15.624218,15.068984,13.834867,21.584476,16.868135,14.341124,15.034384,18.874115,18.852425,16.081692,12.147302,11.729451,11.2161875,10.738794,10.724251,11.355764,10.532658,9.506517,4053.0128580727614,3851.2796546367827,7718.978846432715,0.096731801,0.035356823,0.2648731,3
-453.57373,33.259678,-9.7345,20.817163,-11.546728,-8.792088,-10.284329,2.2265294,-18.778519,-6.534723,-14.202914,-7.7807198,-1.5900482,-16.424252,0.22508392,2.764603,1.3766096,5.513038,11.257227,14.802945,11.193998,0.004878564,4.0482497,-3.0864375,-4.045128,1.0616701,-4.4888725,-3.5813153,-4.014543,-5.198686,100.683044,35.007164,34.432713,23.676449,26.09827,26.320137,19.204508,15.427102,27.964552,24.300547,22.320385,16.309797,11.434493,20.401123,14.091741,18.07435,22.687288,22.861017,20.313515,22.155268,19.807941,25.22629,23.145231,18.165213,17.465094,14.7414465,14.237082,16.783587,12.684513,16.516357,4098.999412,3852.577844819292,8024.090845236369,0.10723494598317865,0.05394389,0.24139546,3
-512.8814,32.023808,-11.445294,18.545456,-9.388139,-8.053916,-9.231565,1.5720922,-14.224123,0.10684305,-14.202407,-6.654062,-1.2332568,-11.466998,2.60529,0.71486074,1.3651693,3.6395185,8.289827,11.222365,8.585598,-1.1143835,4.5866213,-2.811119,-3.0122855,0.64699274,-5.523961,-2.7846637,-2.3991945,-3.0926125,126.85714,36.94116,36.344822,25.163532,27.684341,26.235744,24.766293,16.233442,27.514883,17.747204,21.953691,17.62455,12.739463,20.834263,14.324878,16.995749,23.007627,22.415794,17.70748,22.496004,18.990381,22.21527,19.232567,14.752978,17.199577,12.125851,13.233165,15.768076,11.057609,15.34479,5092.973080159251,4313.590573229282,9764.832987420243,0.17601576094837587,0.02945808,0.3125877,3
-425.6063,25.262283,-32.83087,-1.9392313,-11.952807,-2.3785968,-12.558082,0.28346425,-9.882183,-11.474646,-8.021188,-1.6368728,3.4221475,-4.2153325,0.3039296,6.2327805,2.358729,-0.2639881,6.092532,1.2938366,1.1825968,0.03685702,-0.08969336,1.723741,1.3735715,-3.0761554,-3.7307627,-3.9418988,-4.852561,1.1299539,85.05548,32.834484,52.14336,21.454601,34.482616,28.320604,23.234133,25.625935,16.750496,14.727707,18.13487,16.396574,15.5039015,14.430225,17.820517,18.48751,18.151878,17.207527,14.690596,17.178804,16.9759,16.328585,14.777647,14.991327,14.30421,15.196845,12.277978,13.700585,12.573794,10.158089,3869.714875775255,3359.739987263422,6935.090315037703,0.11166912884280743,0.034428157,0.260437,3
-425.33212,24.5295,-34.985348,0.21394242,-7.753673,-3.4039838,-10.617435,-0.3515942,-8.200863,-9.256463,-4.8801003,-2.5316794,2.707966,-4.1052313,-2.882687,4.5744457,-0.53670037,-1.2958293,6.098862,0.36566147,0.3444691,1.939145,1.4250146,2.0222857,2.19304,-2.876581,-2.9531336,-2.8691607,-2.88143,1.3377789,87.99219,33.534313,49.17435,21.167538,32.311436,27.237642,21.012714,30.25725,14.856798,17.022507,15.87102,16.055204,16.473295,14.507598,14.943645,16.959274,16.324366,15.349641,14.076004,17.225557,16.500277,15.9676075,13.304489,14.693318,13.666886,14.315473,12.286579,13.389102,12.299205,9.782152,3413.8541279658457,3253.926329511035,6165.540598716648,0.094361768,0.034721646,0.26263216,3
-425.63553,23.560665,-29.989773,0.5578183,-12.9220085,-6.944294,-13.753303,0.9386788,-8.752229,-7.2274013,-6.9260397,-2.59451,3.6596832,-5.496289,-0.8907565,6.314759,4.143488,2.7815773,6.0257435,-2.089663,-2.0146239,-2.2108054,-0.7509159,2.3168528,3.3335643,-0.8443827,-3.0208352,-3.6796503,-4.2701902,1.2121611,88.18801,34.76368,50.159122,23.81126,31.567282,32.217697,24.153027,32.02301,16.284683,17.416103,16.209017,16.701973,17.798273,17.112234,15.296762,20.29272,18.666193,16.211588,15.929199,16.428007,15.727691,13.925768,12.032282,14.410581,13.482281,13.6364355,12.048689,12.009344,11.286396,10.026877,3734.121448101139,3466.4987678043867,6818.081587151973,0.096287703,0.03506701,0.25217256,3
-429.5039,19.260223,-24.32194,2.388066,-17.070404,-9.001336,-11.363448,4.074826,-8.6175785,-5.0966706,-7.3744617,-5.479115,-0.26632994,-7.139763,0.544814,6.0319834,6.4229965,5.8434687,8.94613,0.24381875,-0.43722302,-0.8180011,-2.1800146,-1.5177765,-0.23419558,-2.0815716,-3.1388147,-3.1300871,-3.920563,1.2631819,94.315254,32.42187,52.69337,22.178322,27.585892,29.584549,23.864058,28.93239,16.934738,17.55528,17.104076,16.361717,15.624218,15.068984,13.834867,21.584476,16.868135,14.341124,15.034384,18.874115,18.852425,16.081692,12.147302,11.729451,11.2161875,10.738794,10.724251,11.355764,10.532658,9.506517,4053.0128580727614,3851.2796546367827,7718.978846432715,0.096731801,0.035356823,0.2648731,3
-455.18976,22.653551,-19.027388,3.7982013,-16.518652,-12.164465,-13.667155,0.5326109,-8.682194,-2.2955334,-9.385174,-9.17402,-2.7433965,-10.178012,-0.149559,6.056252,7.12153,7.784498,9.675663,3.1673524,2.551156,1.2011985,-0.53751314,-2.7384217,-2.2403235,-2.7037513,-3.7577207,-2.318166,-2.9361875,0.43829587,81.24113,30.097801,51.47011,22.317137,25.063862,28.165077,21.755756,30.973797,16.358229,16.64576,17.925165,14.908754,15.979567,17.107958,15.937107,24.137125,18.356026,16.969324,16.010979,22.889153,20.5254,19.376163,13.846568,14.370156,12.300972,9.691828,10.7282505,11.927916,9.860684,13.24148,3755.1007651793857,3744.7364733686036,7306.650481,0.078139728,0.028207052,0.24189094,3
-503.96115,31.79047,-11.396199,20.824554,-8.881612,-8.056751,-9.638734,-0.054820333,-17.287033,0.69079274,-15.874736,-8.005755,-1.3648231,-10.31554,2.0364752,-1.0974934,3.3687558,3.6311777,9.541975,12.709087,8.689116,-1.6598357,4.60182,-2.0424123,-3.970338,1.8555473,-5.577979,-4.019044,-2.7551637,-4.6634607,133.42827,38.746506,33.91279,27.080664,25.627045,26.241964,22.696156,15.802294,24.341234,17.747679,22.378475,15.756402,11.562389,20.427265,13.986063,15.101532,23.688986,21.45771,18.017313,24.588963,19.061665,22.096779,18.399946,14.190068,14.597417,13.30166,12.102133,15.363459,10.9751005,16.836985,5258.034743407581,4312.139896971086,9923.808978937064,0.17936575551044084,0.032696508,0.29549113,3
-476.5333,28.406322,-11.792014,17.460901,-8.656076,-12.1521015,-11.743115,-0.047691114,-13.365404,1.296331,-11.042597,-7.648929,-0.6836346,-10.20233,-2.164597,-5.348362,0.07152074,1.4500967,7.054812,12.475412,11.666946,3.12909,4.612275,-1.1071918,-5.5814185,2.7964506,-3.007258,-5.4393897,-2.5220401,-5.0443225,118.62059,35.524364,31.344873,25.590446,22.189217,26.65166,24.090563,18.106623,19.27014,16.278852,15.241931,15.665746,11.478682,20.48169,10.922116,11.990782,20.813297,15.198604,14.521732,22.582735,20.390955,15.793703,21.36182,14.916943,15.829575,13.475722,10.017916,13.207918,9.862082,13.1044,5316.279825946007,4436.982907520959,10259.34724387326,0.1730622824825986,0.032926485,0.30202708,3
-474.89365,24.958767,-13.068387,14.734279,-7.9066067,-11.202379,-15.160263,0.95412576,-13.208886,1.2572471,-11.516681,-8.882872,1.5152956,-9.574157,-3.9122872,-5.560774,1.944719,2.2315364,6.412926,13.041659,12.8886,3.7226,3.9081092,0.35038543,-3.8299189,0.90121144,-1.1602467,-3.281762,-3.8706694,-5.63383,115.68256,33.96332,31.877514,22.834377,21.19654,26.24138,23.1558,18.516987,21.259224,16.161953,16.189514,16.353405,13.048823,21.011599,12.199586,12.60552,19.372948,14.708235,14.622747,21.767067,21.209856,16.672802,19.225367,15.751943,14.859946,14.626646,8.769789,11.314346,8.80094,13.058813,5172.049006664058,4431.698721193356,10036.92074662848,0.1611305466937355,0.03173972,0.30706033,3
-457.96173,19.214012,-13.913133,9.458955,-7.956492,-11.221259,-11.368246,0.13653904,-11.034428,-1.8508649,-9.028412,-5.985926,-0.48375812,-9.68821,-6.233519,-5.141484,4.9716697,4.1777053,8.705824,14.721736,9.306092,2.2157466,2.0135062,-0.48997155,-2.0509288,1.4172018,-1.8503805,-5.07694,-5.004687,-5.6944017,88.188324,30.137156,33.784855,16.90324,17.561747,22.813057,17.665953,16.63639,13.7190075,15.122337,12.560367,14.486583,11.256764,16.872047,11.443955,11.760606,17.714392,15.969741,16.109844,21.020746,19.04507,17.702326,17.380272,13.073447,12.199548,12.015414,7.8499255,11.051874,8.973364,12.378193,4430.357431265304,4116.306886097821,8500.818975674303,0.1273451094837587,0.032608353,0.27597368,3
-462.4973,17.969524,-14.755775,9.8904,-9.55351,-9.395637,-12.177372,-0.46115115,-11.784461,-3.977225,-12.162313,-6.920765,-0.3359746,-10.514028,-4.6651516,-3.4415874,6.5749755,5.3593693,9.282419,14.963523,10.450896,2.0842483,-0.019242076,-0.943821,-2.1298575,2.2769945,-0.7882513,-5.750102,-5.8094325,-5.6447215,73.791664,29.577303,35.639217,18.164299,19.315393,27.163294,19.600388,17.96438,15.886026,18.508179,14.879476,15.964092,11.0298195,18.136074,16.808966,16.035576,18.600965,15.909344,16.071321,22.271837,19.219786,18.891953,19.02379,13.965227,13.720079,13.3049755,7.833477,11.320316,9.864798,13.505632,4314.599978696182,3961.583487289469,8073.602224,0.12572619090777262,0.03151971,0.24834886,4
-454.4815,20.896229,-23.105003,10.40326,-9.013594,-8.233122,-13.979444,1.1312208,-14.197664,-5.5385404,-11.7964115,-8.138269,1.229755,-9.704554,-4.037229,-1.7913907,3.0736187,1.2581673,8.551683,14.072459,12.661818,4.2888556,0.9240516,-0.98636734,-3.4778264,0.46162036,-1.1771064,-5.2144613,-4.5390186,-3.224431,79.18656,32.35296,52.905186,20.803465,25.81466,29.314623,19.994102,18.22327,17.277489,18.740381,18.710672,17.01479,11.415977,19.05319,18.36772,19.010847,18.57116,19.924839,16.513739,22.431059,20.218283,20.250505,19.411886,14.8443775,14.411919,15.359522,10.041385,14.089993,12.191846,13.513201,3750.620599890006,3672.052962098746,7162.113227,0.097913419,0.03671465,0.24272332,3
-456.5517,22.650742,-24.811256,5.374368,-7.1781263,-2.779823,-14.781301,-1.5485517,-11.824966,-9.581923,-9.388971,-4.2668138,3.7444663,-5.126353,-2.2903273,1.9822451,-0.56810474,-3.483421,4.2304444,6.593084,7.87592,4.389207,4.7043653,4.1759586,1.2607651,-1.9801521,-4.0240545,-5.237654,-4.239647,0.59300774,75.15966,33.156414,57.227196,25.587273,26.24827,27.0802,18.581501,17.879862,19.035303,14.578364,20.057896,16.592886,12.667466,19.089577,18.149271,16.473833,17.103445,19.73292,17.584883,18.96792,16.68597,19.750944,18.434196,16.873993,15.060042,16.923826,12.278294,13.819312,12.805806,11.478134,3725.5832471065664,3541.623031343222,6878.984080445186,0.10153870903422274,0.033472132,0.24881437,3
